,taste,quantity,delivery,reviews,store_name
1061,3,5,5,잘 먹었습니다 콘샐러드가 안와서 전화했는데 엄청 친절하게 응대해주셨어요~ 감사해요,롯데리아-응암점
1062,3,3,3,소스양도 적고 토마토가 맛이 넘 시큼해서 맛이 따로노네요 케찹도 없고 포장도 그렇고 너무 아쉽네요,롯데리아-응암점
1063,2,2,1,소금이랑 치킨무 누락..배달도 예상 배달 시간보다 30분은 늦고 음식도 식었네요..,롯데리아-응암점
1064,1,1,1,5시에 주문할때 5시50분으로 예상시간나와서 주문했더니 6시15분에도 왔네요 못 먹고 출근합니다,롯데리아-응암점
1065,5,5,3,잘먹었습니다 ~~~~~,롯데리아-응암점
1066,5,5,1,밀리터리 버거 체고체고,롯데리아-응암점
1067,3,3,1,도착후 문자 달라고 부탁드렸는데 요청사항은 1도 안보시네요 이 날씨에 밖에서 냉동처럼 얼어버린 햄버거를 뭔 맛으로 먹나요 최악이네요 정말,롯데리아-응암점
1068,3,3,5,배달은 빨라서 좋았는데 포테이토가없어서 많이 아쉬웠습니다,롯데리아-응암점
1069,4,3,4,아이가 잘 먹어서 좋아요,롯데리아-응암점
1070,3,4,3,날이 추워서 그런가 다 식어서 왔어요ㅠ,롯데리아-응암점
1071,1,1,1,"주문이 맞지않게 왔으면! 죄송하다는 말부터 해야하는게 순서아닌가요? 그럴리가 없다고 머뭇거리다가 돈입금해준다고 그러고, 계산방식도 업주 유리하게 하고, 다시 전화하니 더입금해준다 하고, 좀 어이가 없습니다. 윙한조각이라 가져다줄꺼냐고 물었더니 가져다준다하고 1시간이 다되서야오네요, 다시는 주문하고 싶지 않네요!",롯데리아-응암점
1072,5,5,3,요구사항대로 잘 해주셧는데 바쁘신지 배달이 예정시간보다 늦었습니다 그래도 따뜻하게 잘 가져다 주셔서 감사해요 많이파세오,롯데리아-응암점
1073,2,2,2,콜라가 안왔습니다..,롯데리아-응암점
1074,4,5,2,배달이 늦어서 기분이 팍 상해부려쓰~,롯데리아-응암점
1075,5,2,5,평소에 많이 시키는 지점이라 오늘도 시켰습니다 그런데 시킨것과 다른 메뉴가 와서 조금 당황했네요 그래도 맛있게 먹었으니 다행입니다 하하핳 문의전화 받으시는분도 다행스럽게 친절하시더군용,롯데리아-응암점
1076,5,5,1,오오 문앞에두고 문자 달라햇는데 문자안주셔서 아이스햄버거 잘먹을게용 담에또먹겠습니다^^♡,롯데리아-응암점
1077,4,4,3,잘먹었습니다. 매장이바쁜지 배달이 예상시간보다 오래걸렷네요 ㅠㅠ,롯데리아-응암점
1078,4,3,1,배달이 너무 늦었어요,롯데리아-응암점
1079,3,3,3,50분내에 도착한다는데 좀 늦게 왔어요... 그리고 콜라 다먹고 보니까 안에 이상한 덩어리들이 떠다니거나 묻어있는데 뭔지를 모르겠구요 기분탓인지 속도좀 아프기도하네요ㅠㅠ,롯데리아-응암점
1080,3,3,1,늦은시간에 주문해서 그런지~~~~~콜라가 다 쏠아져서서 콜라봉지에........ㄱ기분이 너무상하네요~~~~빨대도없고 완전 실망입니다~~~배달이 이런식으로 오면 누가 배달서비스를 이용하겠어요ㅠㅠㅠ,롯데리아-응암점
1081,5,5,1,도착한 후 문자 달라고했는데 문자 안주셨네요 그상태로 음식 식기만했어요,롯데리아-응암점
1082,3,4,3,닭다리는 크기도 괜찮고 맛도 좋앗어요,롯데리아-응암점
1083,3,4,5,잘 먹었습니다 ................,롯데리아-응암점
1084,4,4,2,야노야더루후ㅏ재해재,롯데리아-응암점
1085,1,1,1,도착후 전화달라고요청남겼는데 전화도안주고 1층에 50분이나밖에있었네요. 다식은건둘째치고 밖에오래있어서 차갑네요.아이스크림인줄.요청개무시에박수를칩니다,롯데리아-응암점
1086,1,1,1,배달 30분이라해놓고 50분만에오고 감튀랑 햄버거는 식어서 딱딱해져있네요,롯데리아-응암점
1087,4,3,4,잘먹겠습니다 배달도 빠르고,롯데리아-응암점
1088,2,1,1,도착 예정시간 30분 더 지나서 받음,롯데리아-응암점
1089,1,3,5,감자튀김 온도가 콜라랑 비슷해서 감자로 목을 축였습니다.,롯데리아-응암점
1090,4,3,1,배달이너무늦어요~~~햄버거는맛있습니다~,롯데리아-응암점
1091,4,4,1,만족합니다 추천합니다 문 바로 앞에 제품을 두고 가시면 문을 열면 제품이 떨어지겠죠? 단순한 일인데 참 허허,롯데리아-응암점
1092,2,2,2,할인행사를 한다해도 햄버거가 한시간이 늦으면 맛이 있을수가 없죠. 맛있게 잘 시켜먹었는데 어제는 아쉽네요.,롯데리아-응암점
1093,4,2,5,오랜만에 시켰는데 양이 너무 적네요 ..,롯데리아-응암점
1094,3,2,5,한우 불고기버거는 고기도 얇고 맛없어요 더블 버거가 맛은훨 낫네요,롯데리아-응암점
1095,5,5,3,배달 오신 분이 마스크를 착용하지 않았네요...,롯데리아-응암점
1096,5,5,3,주문한콜라가 빠뜨리고 빠뜨린것도 모르고 나중에 다시 가져다주셨지만 다음엔 주문체크 잘해주셨음 좋겠어요 ^^,롯데리아-응암점
1097,1,1,5,햄버거 크기가 너무작습니다. 맛도별로예요^^,롯데리아-응암점
1098,5,5,3,배달 사고가있어서 쫌 그랬지만 햄버거는 맛이있었습니다,롯데리아-응암점
1099,1,5,5,빅불버거에서 비닐 나왔습니다,롯데리아-응암점
1100,1,1,2,실망... 입니당......,롯데리아-응암점
1101,4,3,5,너무 맛있고 잠깐의 실수로 집으로 배달을 2번오게 됬는데 성질도 안내셔서 너무 좋았습니다,롯데리아-응암점
1102,3,3,5,군대에서의 느낌은 전혀 안나고 호기심이라도 먹지 마세요 데리버거 두개 드세요,롯데리아-응암점
1103,4,4,3,대체적으로 좋았습니다,롯데리아-응암점
1104,5,5,2,저나하지말라햣는데 저나하네요..,롯데리아-응암점
1105,1,1,1,아이스크림 뚜껑이 오픈되서 배달오구 먹기 찜찜하네요 치즈스틱엔 소금뿌리신건지 짜서 못먹겠어요 롯데리아 치즈스틱 자주먹는데 이렇게 짜보긴첨이네요 치즈스틱에 무슨일이ㅡㅡ,롯데리아-응암점
1106,5,1,5,치킨 한조각에 핫소스 시켰는데 어디다 팔았어요? 영수증에 떡 하니 잘보이게 핫소스 적혀있는데 전화로 할려고하다가 싸움밖에 안날거같아서 후 ㅋ,롯데리아-응암점
1107,3,1,3,배달이라 그런지 양파양도 적게 넣었고 가게서 먹었던 맛이 아니네요,롯데리아-응암점
1108,4,5,3,대체적으로 만족합니다,롯데리아-응암점
1109,5,3,4,맛있게 잘먹었어용 굳굳,롯데리아-응암점
1110,3,4,5,늦은밤에 시켰는데도 배달이 좀 느리네요 ㅠㅠ 간만에 먹은 한우버거는 맛있네요.. 감자튀김은 아무래도 배달이다보니 눅눅해요..,롯데리아-응암점
1111,3,3,2,햄버거랑 프렌치프라이랑 같은 봉투에 와서 놀랐네요,롯데리아-응암점
1112,1,1,1,전화받는사람이 인성이 덜되있네요 배달도느리고 정말 실망많이했습니다 남자분이신데 정신좀차리고 일하셨으면 좋겠네요 보는건 사장님이시겠지만 눈치라도주세요,롯데리아-응암점
1113,2,3,3,불고기소스 왜 힐에다만 드레싱해주시죠? 매뉴얼바뀌었나요?,롯데리아-응암점
1114,3,4,3,비가와서그런지예상시간보다늦게도착했네요.. 맛과양은머그럭저럭~,롯데리아-응암점
1115,3,3,3,먹을만한데 햄버거가 작네유,롯데리아-응암점
1116,3,2,1,30분 걸린다는거 1시간 걸려서 받음,롯데리아-응암점
1117,4,3,5,좋아요~~~~굿~~~,롯데리아-응암점
1118,4,4,3,잘먹었습니다. 배달만 좀 빠르면 좋을것같아요.,롯데리아-응암점
1119,3,3,5,재료를 정말 아껴쓰시는것같아요? 리뷰에 작다작다 글이 있던데 뭔가 초라해보이는 햄버거네요ㅋ 배달은 빨랐어여,롯데리아-응암점
1120,5,1,5,맛있어용 근데 좀 작아여 두개시켝는데 4개시켜묵어야겟넹 ㅎㅎ,롯데리아-응암점
1121,4,5,3,배부르게 잘 먹었어요 !,롯데리아-응암점
1122,3,3,2,배달 시간이 너무 오래걸렸어요,롯데리아-응암점
1123,4,3,3,매번 시킬때마다 느끼는거지만 정가주고 사먹기에는 정말로 별로라고 생각하지만 이리저리 할인받아서 먹으면 그러려니 하고 먹게된다.,롯데리아-응암점
1124,2,4,5,고기가 축축해요 너무 맛이 없어요ㅠㅠ,롯데리아-응암점
1125,1,1,1,새우버거에 소스가 없어요 위에만 뿌려져있는데 원래 위 아래로 뿌리는거 아닌가요 여태 먹은건 그랬는데요 어이가 없네요 이거 클레임은 어디다가 거나요?,롯데리아-응암점
1126,3,3,4,대체적으로 좋았습니다,롯데리아-응암점
1127,3,3,1,양념감자에서 감자튀김이 안왔어요 매장전화도 내려놓은것 같고 몇번이고 해봤는데 통화중 체크를 좀 잘해주셨으면...,롯데리아-응암점
1128,3,3,1,배달시간도 안지켜서 오고 콜라에 빨대도 안들어있고 롱치즈스틱을 시켰는데 그냥 치즈스틱이 왔네요ㅡㅡ,롯데리아-응암점
1129,3,5,5,양배추인지 양상추인지 없는줄 알았어여 ㅠ ㅠ ㅠ 속상하게시리,롯데리아-응암점
1130,4,3,4,롯데리아 기대 안했는데 괜춘,롯데리아-응암점
1131,4,4,3,혼닭맛있네요 많이파세요,롯데리아-응암점
1132,5,5,3,알바분이..주소를 잘못 입력해서..배달기사님이 고생많이하셨습니다.. 저는 확인해보니 제대로시켰어요..ㅠㅠ,롯데리아-응암점
1133,4,3,5,배달은 빠르게 옵니다. 폴더버거맛은 그럭저럭입니다,롯데리아-응암점
1134,4,3,5,빠른배송 잘 먹었습니다,롯데리아-응암점
1135,2,3,5,롯데리아는 추억에서나 맛있나바요 행사해도 가성비 안맞아요 8000원 하는 햄버거에서 노량진학원가에서 팔던맛이 나는지... 소스도 질퍽하고 식었고 걍그래요 대리버거 좋아하는데 것도 별로엿어요 새우버거 아님 햄버거 진짜 접길바래요 롯데본사에 드리는 의견이니 상심마세요 레시피 자체가 점점구려요 없어진 메뉴들 다시 고정으로 팔던가 타사처럼 가격경쟁이라도 있던가 배짱이네요 일본인듯 일본아닌 타국기업,롯데리아-응암점
1136,4,1,5,폴더버거 맛은 있는데 가격이 사악하네요 내용물에 비해 비싸요 다음엔 안시킬거 같아요 배달은 빨랐어요 ㅎ,롯데리아-응암점
1137,5,5,3,맛있어요! 근데 배달원분이 배달 메세지를 안 보시네요. 예상 시간에 오시긴 했습니다,롯데리아-응암점
1138,1,1,2,저번에 이어서 또 배달사고가ᆢ마지막에 체크하시는분 교육좀,롯데리아-응암점
1139,4,5,2,예상시간보다 15분정도 늦었고 벨 누르지마시고 문앞에 놓고 전화달라 요청했는데 배달하시는 분이 전화없이 그냥 벨 누르시고 가심,롯데리아-응암점
1140,4,3,4,할인쿠폰 아니었어도 가끔씩 사먹을만한 맛.,롯데리아-응암점
1141,3,4,4,기대를많이했나첨먹어보는건더야채가별로없어서별로네요. .,롯데리아-응암점
1142,2,1,5,이벤트라 주문이 많았는데도 배달 안늦게 왔어요 ~ 롯데리아 햄버거가 원래 이렇게 작나요? 이벤트라 오랜만에 시켜먹었는데 아쉬웠습니다 ㅠ,롯데리아-응암점
1143,3,2,4,맛있네요 햄버거는 역시 맥도날드!!!,롯데리아-응암점
1144,4,3,4,케찹이 안왔어요. 맛은 뭐 다 똑같은거같아요,롯데리아-응암점
1145,5,5,3,배달이 느렸지만 음식은 뜨끈하니 좋았어요 나중에도 시켜먹을게용 ㅎ,롯데리아-응암점
1146,1,1,1,음식은 식어서인지 맛이 없는데 움료수는 다 새서 빈 통만 왔습니다 매장에 전화해 말씀 드리니 네 음료수 다시 보내 드리겠습니다 음료수 때문에 또 30분을 기다려야 했고 결국 편의점에서 내 돈 내고 음료수 사서 먹었습니다 한두번은 그러려니 했지만 역시 가만히 있으면 또 그래도 되려니라는 생각을 하는거 같아 불쾌했습니다,롯데리아-서울대입구역점
1147,1,2,1,"배달예정시간보다 10분정도 늦었어요. 그건 괜찮은데 인간적으로 너무식어서 왔네요... 양념감자 들어있는 종이봉투는 축축하고, 치즈스틱. 햄버거 전부식어와서 다먹다말았네요 리뷰 귀찮아서 잘안쓰는데 심하다싶어서 씁니다,,;;",롯데리아-서울대입구역점
1148,3,3,1,"배달시킬때마딘 30분씩 늦습니다 아직도 도착안했어요...,제발연락좀주세요.....",롯데리아-서울대입구역점
1149,4,4,2,굿,롯데리아-서울대입구역점
1150,5,5,1,비 와서 그럴수도 있겠는데 걸어서도 10분이면 도착할 위치인데 너무 늦네요,롯데리아-서울대입구역점
1151,1,1,1,배달기사분이 3층인데 2층으로 오배송하고 가지러갔더니 콜라도 밖으로 새서 흘르네요..,롯데리아-서울대입구역점
1152,5,5,2,역시 버거는 새우지 넘 맛잇어요.,롯데리아-서울대입구역점
1153,3,3,3,역시 식어서 왓져~,롯데리아-서울대입구역점
1154,3,2,2,새우버거 패티가 아주 빠싹 튀기셨는지 이건 뭐 .... 베이컨인줄 알았네요 ㄷ ㄷ 다음엔 좀 신경써서 해주셨으면 좋겠습니다.,롯데리아-서울대입구역점
1155,1,1,1,주문한 지 한시간이 지났는데 올 기약도 없네요,롯데리아-서울대입구역점
1156,3,3,3,많이 식어서 왔어요.,롯데리아-서울대입구역점
1157,3,4,3,버거 자체의 맛은 나쁘지 않았지만 너무 식어서 왔습니다,롯데리아-서울대입구역점
1158,2,1,5,아니 제가 비프패티 베이컨 치크토핑을 추가했는데 하나도 추가가 안된 경우는 뭘까요??? ㅎㅎ,롯데리아-서울대입구역점
1159,1,1,5,진짜 장난하세요????.... 재료가 거의 없다시피 햄버거 만들어갖다주네????????,롯데리아-서울대입구역점
1160,3,3,3,맛은 있었는데 너무 비싸네요,롯데리아-서울대입구역점
1161,3,5,3,"치즈버거, 아이스크림 특성상 배달 시간이 중요한데 10분 늦었네요. 콜라도 많이 녹아서 밍밍했고.",롯데리아-서울대입구역점
1162,4,3,2,"배달 좀 늦긴했는데 퇴근시간이니까 이런 생각하고, 양 적당했습니다",롯데리아-서울대입구역점
1163,4,4,2,토네이도 아이스크림이 안 왔어요,롯데리아-서울대입구역점
1164,5,2,3,솔직히 말씀드리몀 햄버거 온도랑 상태 최고입니다 하지만 감자튀김은 좀아닌거같아요. 바쁜시간도아닌 새벽에주문했는데 미리튀겨놓은 감자튀김이왔어요..딱먹어보면알아요 햄버거를자주먹어서 주문즉시튀긴건지 미리튀겨놓은건지 먹자마자 뱉었어요 눅눅하고딱딱하고 실망이였어요.. 햄버거는맛있었어요,롯데리아-서울대입구역점
1165,2,5,1,두시간 가까이 기다렸네요. 감자튀김은 떡이 돼서 왔고 치즈스틱이 굳은 걸 넘어 차갑네요... 주문량이 많아서 오래 지체될 것 같으면 기준을 잡아놓고 어느정도 선에서 그냥 주문 취소 처리하는 게 좋지 않을까요?,롯데리아-서울대입구역점
1166,3,4,5,감자가 너무 차가워요 ㅠㅠㅠ,롯데리아-서울대입구역점
1167,2,4,3,다 식어서 맛이 없었어요 근데 안식어도 맛은 없었을것 같아요,롯데리아-서울대입구역점
