,taste,quantity,delivery,reviews,store_name
4593,3,3,5,맛이기대만큼아닌에요,버거킹-노량진점
4594,3,3,3,역시좋아요좋아요좋아,버거킹-노량진점
4595,2,2,1,"오늘 좀 많이 실망. 따뜻한거 먹으려 시킨건데, 좀 차가운 정도까지였고. 다른감튀 시켜봤는데.. 배달이 엉망인건지 다붙어있고 뚜껑열기 힘들었음.. 이럴거면 다른데서 시킬거란 후회~ 다음번에 차가울까봐 선뜻 안시킬듯 함",버거킹-노량진점
4596,4,2,4,만이천원 맞추려고 감튀를 다른걸 시켰는데 흠..양도 양이지만 치즈프라이보다 못한 기분입니다. 좀 진하고 매운 토마토소스범벅 감튀를 먹은거 같은 느낌? 감튀땜에 별 빼요 그래도 몬스터와퍼는 제가 좋아하는 버거기 때문에 맛있고 좋았습니다,버거킹-노량진점
4597,4,3,3,콰트로치즈는 어렸을땐 정말좋아했는데 나이먹고 먹으니 그닥,버거킹-노량진점
4598,5,5,1,배달은 느려요 느려요,버거킹-노량진점
4599,3,5,5,이런 황당한경우가 다있네요.. 그동안 잘 시켜먹었는데.. 뉴올리언스치킨버거 시켰는데 킹치킨?버거가 왔네요. 아까 시키고 저녁때 먹으려고 냅둔건데 먹자마자 제거가 아닌걸 알았어요......,버거킹-노량진점
4600,2,5,5,패티가 짜서 그런지 전체적으로 너무 짭니다. 치킨 패티인 경우는 좀 덜 한거 같은데 소고기 패티는 왜 이렇게 짠지? 물론 매장 에서는 어떻게 할 수 는 없겠지만 소고기 우깨서 패티 만들때 소금을 너무 많이 넣을거라고 짐작은 합니다. 전에도 이런글 올린거 같은데 전혀 개선이 안되네요. 같은 글을 두 번씩이나 올리는데 다음에도 개선이 안되면 소비자를 무시하는 처사라고 판단 하고 다음을 진행 하겠습니다,버거킹-노량진점
4601,4,2,5,사진과 제품의 차이가 너무 크네요.,버거킹-노량진점
4602,5,3,4,맛있게 먹었습니다!!,버거킹-노량진점
4603,1,3,3,배달은 빨랐는데 할인할때나 먹어야될듯요,버거킹-노량진점
4604,2,2,1,1시간 20분만에 와서 콜라 탄산 다 빠지고 감튀는 고구마 먹는 줄 알았어요... 햄버거도 다 차가워져서 먹는데 돈 아까웠습니다... 코로나라 힘든 거 알고 바쁘신거 알지만 늦을 것 같으면 아초에 음식 품질이라도 관리를 해주셨으면 합니다ㅜㅜ 개인 음식점이면 그러려니 하고 먹겠는데 프렌차이즈가 이러니 좀 실망이네요 :( 다음부턴 서브웨이 먹겠습니다!!,버거킹-노량진점
4605,5,2,5,양이 조금 적지만 맛있어요,버거킹-노량진점
4606,3,4,5,굿굿굿굿굿 좋습니다,버거킹-노량진점
4607,5,5,3,어니언링이랑 프렌치프라이 빼고 와서 매장전화드렸더니 금방 갖다주셨어요! 감사합니다 그런데 재주문 넣었을 때는 배달관련 전달사항이 전해지지 않은 것 같아서 좀 아쉬웠네요 어쨌거나 잘 먹겠습니다,버거킹-노량진점
4608,3,4,4,급하게 만드셨는지 내부는 엉망이었습니다,버거킹-노량진점
4609,4,3,4,사진에 비해 형편없습니다. 패티크기랑 빵이랑 맞지도 않고 야채도 적고 야채크기도 균일하지 않아요. 역시 버거킹은 그냥 가서먹는게 제일나은듯,버거킹-노량진점
4610,4,3,5,할인할때 주문해서인지 새우가 너무 없긴 하네요,버거킹-노량진점
4611,1,1,1,햄버거 원픽 버거킹이라서 자주 시켜먹는데 평소엔 별탈없다가 예상시간보다 30분 늦은거 실망이네요.. 덕분에 햄버거는 식었고 감자튀김은 눅눅하네요ㅋㅋ.. 뭐 그래도 버거킹이라 시킬사람은 시킬것같네요,버거킹-노량진점
4612,5,3,3,값에 비해 양이 좀 적음,버거킹-노량진점
4613,2,4,5,검은색버거라 신기해서 먹어봤는데 별로,버거킹-노량진점
4614,5,3,5,치킨치킨치킨치킨치킨,버거킹-노량진점
4615,5,1,5,세트에 너겟포함인데 머스터드 소스만 오고 너겟은 안왔어요,버거킹-노량진점
4616,5,5,1,배달원이 독서실앞 바닥에 두고 감 뭐하자는 건지,버거킹-노량진점
4617,5,5,1,배달원 아저씨 도착하기 전에 미리 전화하지 말아주세요 독서실에서 공부하는데 전화받으려면 밖으로 나왔다가 다시 들어가야 합니다 도착하시면 전화주세요,버거킹-노량진점
4618,1,3,4,감튀 식고 치즈딱딱해져서 뚜껑에소스다묻고 최악,버거킹-노량진점
4619,3,4,1,햄버거 튀김 다 식어서 눅눅해서.. 충격 먹었습니다....... ㅜㅜㅜㅜㅜㅜㅠㅠㅜㅠㅠㅠㅠㅠ,버거킹-노량진점
4620,5,4,3,양념감자인 쉐이킹프라이에 양념감자가 누락돼서 왔습니다. 배고파서 그냥 라면스프 찍어 먹었습니다. 햄버거는 언제나처럼 맛있었습니다.,버거킹-노량진점
4621,3,3,4,새로나온 버거 나쁘지도 않고 맛있지도 않고 보통인듯,버거킹-노량진점
4622,3,4,4,기네스와퍼... 할인이라 먹었는데 할인 안하면 절대로 안먹어요.. 절반먹고 느끼해서 그만먹는 와퍼는 처음이네요,버거킹-노량진점
4623,5,5,3,배달이늦게오긴했지만 맛있어요,버거킹-노량진점
4624,2,3,1,감튀 눅눅하고 질김 폐기처리급 그리고 배달원 마스크안씀 나이많은 라이더 쓰실거면 문여는거나 기본적인거 숙달좀 시키고 쓰세요.,버거킹-노량진점
4625,3,2,3,새우 스테이크버거에 새우가 딸랑 한마리만 와서 업체에 전화해서 다시받았슴,버거킹-노량진점
4626,4,4,2,배달해주시는 분께서 문자를 안 남겨주셔서 도착했는지도 몰랐어요 그래서 다 굳고 차갑고 그러는데 다음부터는 신경 써주세요ㅠㅠ,버거킹-노량진점
4627,3,3,5,"맛과 양은 쏘쏘, 배달은 빠릅니다.",버거킹-노량진점
4628,5,5,3,햄버거도 맛있고 배달 소요 시간도 적당해서 다 좋았는데 콜라가 조금 새서 왔어요.,버거킹-노량진점
4629,3,4,4,맛은 기대이하ㅠㅠ 새로나와서 시켜봤는데 노맛 양은 많음 배달도 ㅂㄹ;; 배달원이 층수 잘못 알려줘서 두번고생함ㅜ,버거킹-노량진점
4630,5,5,1,한시간 기다렸는데 다 식어서 옴. 조금 짜증이 나네요,버거킹-노량진점
4631,5,2,2,버거가 찌그러져있구 너겟이 차가운거빼곤 다괜찮은거같아요 ㅎㅎ,버거킹-노량진점
4632,3,4,4,검정번이 신기하나 그냥 와퍼 먹을래요ㅎㅎ 소스가 좀 달아요,버거킹-노량진점
4633,3,4,3,잘받았습니다 감사합니다,버거킹-노량진점
4634,3,5,5,소스가 너무 적어서 퍽퍽하고... 소스 좀 더 넣어주세요,버거킹-노량진점
4635,4,4,3,이렇게 눌려서 배달온건 처음... 때렸나...,버거킹-노량진점
4636,3,4,4,잘받았습니다 감사합니다,버거킹-노량진점
4637,3,5,5,빵이 기존 빵보다 촉촉해서 좋아요 그런데 기존 와퍼랑 그렇게 크게 다르지 않아 조금 실망했어요,버거킹-노량진점
4638,1,2,3,이런식으로 할꺼면 프로모션하지마세요 요청사항하나 지켜지지않고 버거빵은 눅눅하다못해 축축하고 감잔 흐물흐물하고 탄산에 얼음빼달랬더니 얼음 다녹은 김빠진 콜라 장난해요?,버거킹-노량진점
4639,1,1,1,배달 시킨지 1시간 후에 왔습니다 . 그냥 음식물 ㅆ레기가 왔네요. 감자는 튀기긴 한건지 차갑고 눅눅하고. 콜라는 터져있고. 치즈스틱도 차가워서 사진보다시피 치즈가 굳어있네요. 고객센터에 문의도 안 되고 매장은 전화도 안 받고. 배송중에 문제가 생긴건지 정말 음식물 레기 배송 받았습니다. 코로나때문에 전화상담도 불가한데 정말 불쾌하네요. 다시는 주문 안 합니다.,버거킹-노량진점
4640,5,5,3,맛있게 잘 먹었습니다,버거킹-노량진점
4641,5,5,3,누락있었지만 잘 처리해줘서 좋았습니다 잘 먹었습니다,버거킹-노량진점
4642,3,5,5,치킨버거는 맛있는데 기네스버거가 식었네요 콜라도 김빠짐,버거킹-노량진점
4643,4,5,3,배달은 평범했고 치즈볼 5개 주문했는데 11개옴,버거킹-노량진점
4644,5,5,2,잘 먹었습니다 좀 늦은게 아쉽네요,버거킹-노량진점
4645,1,1,1,배달은 1시간 넘게걸려서 처오고 음식다식었고 콜라 김빠져서 오면 뭘처먹으란건지 모르겠네,버거킹-노량진점
4646,3,5,5,머쉬룸은 트러플머쉬룸만 먹어라...,버거킹-노량진점
4647,5,5,3,적절한 할인으로 가성비 좋은 음식 먹었습니다 감사합니다,버거킹-노량진점
4648,3,3,5,네 감사합니다 잘먹었습니다,버거킹-노량진점
4649,3,3,3,낫 밷,버거킹-노량진점
4650,3,4,3,좋았습니다 신제품 잘 나온듯요,버거킹-노량진점
4651,3,5,5,양은 많고 버거도맛있는데 바삭킹은 별로에요 ㅠ,버거킹-노량진점
4652,4,4,1,씨그램으로 음료 변경했는데 콜라로 옴. 배달실수가 잦네요,버거킹-노량진점
4653,2,3,4,버거킹 많이 시켜먹었는데 오늘은 드릅게 맛없네요 먹다 버리고싶었음,버거킹-노량진점
4654,3,4,4,맛있게 잘 먹었어요,버거킹-노량진점
4655,2,2,2,포장상태 개극혐 이벤트 받지말던가 그럴거면,버거킹-노량진점
4656,2,5,5,소스가 너무 적었어요,버거킹-노량진점
4657,5,3,5,맛과 배달은 만족. 무탄산콜라가 와서 양은 별점 세개입니다.,버거킹-노량진점
4658,3,1,4,할라피뇨 불고기 버거 ...할라피뇨 하나 들어 있음 어이가 없음,버거킹-노량진점
4659,4,3,4,빠르고 맛나고 자주이용,버거킹-노량진점
4660,3,3,3,잘받았습니다 감사합니다,버거킹-노량진점
4661,4,4,3,코울슬로가 누락돼서 다시 전화해야하는 번거로움이 있었네요,버거킹-노량진점
4662,3,4,4,감튀가 맛있었어요 버거는 쏘쏘,버거킹-노량진점
4663,4,4,2,배달할 때 뭐가 문제일까요? 버거 자체가 배달하기 힘든 종류면 배달메뉴에 넣지 말던가...이게 뭐하자는 건지ㅜㅜ,버거킹-노량진점
4664,1,1,5,버거에서 머리카락이 나왔어요. 맨날 시켜먹어서 안심하고 먹으려는데 머리카락이 있더라고요. 위생상태가 안 좋은거같습니다.,버거킹-노량진점
4665,4,3,4,버거킹은 워낙 맛은 있으니 그렇지만 양은 좀 작네요~,버거킹-노량진점
4666,3,3,1,정확히 오후6시39분에 주문했는데 7시50분에 도착했습니다 50분 내로 도착한대서 50분까지는 기다렸는데 70분이나 걸렸네요? 버스로 15분 거리를 70분 걸려서 먹다니 아주 기분 좋았습니다^^ 오늘은 비도 안왔는데요 감튀도 다 식었구요 저번에도 1시간 기다렸는데 더 업그레이드 됐네요,버거킹-노량진점
4667,3,3,4,무난했어요 감자튀김은 금새 식어버려서 맛이 없었음,버거킹-노량진점
4668,4,4,3,저희 집이 배달하기 점 어렵죵..ㅠㅠㅎ 내려가서 받앗습니당,버거킹-노량진점
4669,2,2,5,배달은 빨랐는데 맛이 아쉬웠어요,버거킹-노량진점
4670,1,3,5,감자 튀김이 넘 차갑게왔어요 오면서 식은게 아니라 아예 오래된거준듯 딱딱하고 푸석거리네요 돈만아깝네요,버거킹-노량진점
4671,1,1,1,더럽게 맛없고 비싸기만하네,버거킹-노량진점
4672,3,3,3,잘받았습니다 감사합니다,버거킹-노량진점
4673,5,4,3,맛도있고 배달도 빨리오긷햤는데 햄버거가 좀 짜부되어있었고 햄버거 온도가 좀 맹했던건 아쉬웠습니다,버거킹-노량진점
4674,5,5,1,"비가 오는 날이었다는 걸 감안하고 배달시킨 리스트에서 메뉴하나가 누락되어 문의하니 최우선적으로 빨리 갖다주신다고 했는데 첫배달이 한시간 조금 안되서 온 이후로 누락한 메뉴 갖다주시는데 또 한시간이 걸렸습니다. 비오는 날에 이벤트중이라 따로 배달원분 탓하지도 않았고 전화로 문의할때도 항의하지 않았지만 자주 시켜먹는 입장에서 이런 경우 어떠한 식으로든 보상을 해주셨으면 좋겠습니다. 배달 시간이 오래 걸린다면 그에 맞게 환불을 해주거나, 쿠폰을 준다거나 등 해줄수 있는 대응이 많은데도 불구하고 이런 미흡한 대처가 아쉽네요.",버거킹-노량진점
4675,5,3,5,맛이 좋아서 먹는거지 가성비는 딱히...,버거킹-노량진점
4676,1,4,1,바쁜 것 알겠는데 솔직히 이건 인간적으로 너무 한 듯,버거킹-노량진점
4677,3,5,5,"점점 맛업서지는 느낌,,",버거킹-노량진점
4678,1,1,1,배달도 느리고 콜라 탄산도 빠지고 별로에요.,버거킹-노량진점
4679,3,4,5,배달이 겁나 빨리왔어요. 신메뉴맛은 보통.,버거킹-노량진점
4680,2,3,1,문앞에 놓고 전화 달랬는데 놓고 그냥 가셔서 도착 예정 시간에서도 40분 지나 왜 이리 안오나 하고 문 열어보니 있었네요. 얼음 다 녹은 김빠진 콜라도 맘 상한 포인트네요,버거킹-노량진점
4681,4,3,3,잘받았습니다 감사합니다,버거킹-노량진점
4682,3,4,3,잘받았습니다 감사합니다,버거킹-노량진점
4683,3,4,3,너겟이 굳어서 맛이 없네요,버거킹-노량진점
4684,3,2,5,요청사항좀 봐주실래요?,버거킹-노량진점
4685,3,3,5,배달은 엄청 빨라요,버거킹-노량진점
4686,3,3,1,배달너무안좋아요 분실,버거킹-노량진점
4687,1,1,1,배달 분실 너무해요,버거킹-노량진점
4688,4,3,3,대게버거 솔직히 별로임,버거킹-노량진점
4689,4,5,3,양이 많음. 매우 맛있음.,버거킹-노량진점
4690,1,3,3,와퍼 좋아하는데 싫어졌음..너무 대충만들어 보내는거아닌지..다시 안시키면 되니까..혹시 잊어버리고 또 주문하게될까봐 리뷰남겨둠..,버거킹-노량진점
4691,2,5,5,콜라 얼음 빼주셔서 감사해요 근데 기계가 이상했나봐요 탄산 없고 썼어요 콜라 둘다.... 그리고 하나는 베이컨치즈와퍼 였는데 그냥 치즈 와퍼가 왔어요... 귀찮고 시간 없어서 그냥 먹었어요 다음번엔 잘 부탁드려여....,버거킹-노량진점
4692,3,5,5,칠리소스배달안옴 그래서 주문한 쉬림프 그냥먹으니 비려서 버림,버거킹-노량진점
4693,2,5,5,배달도 빠르고 맛은 믿고 먹는데 오랜만에 시킨메뉴 치즈가 돌처럼 왔네요 ㅠㅠ,버거킹-노량진점
4694,5,3,4,맛있지만 감튀가 양이 부족했다,버거킹-노량진점
4695,3,1,2,햄버거 다 박살나서 패티 튀어나오고 소스 밖으로샜음..,버거킹-노량진점
4696,1,4,4,버거랑 감튀는 그냥저냥 먹을만햇어요 근데 콜라관리좀 하셔야겠어요 탄산이 하나도 안느껴지고 콜라먹고 상했나?라고 생각한건 처음이네요 화장품냄새와 한약맛이 심하게납니다 제로콜라랑 일반콜라시켯는데 일반콜라는 못먹을정도로 심하구요 제로콜라는 화장품냄새납니다 환불하고싶었지만 다시는 안시킬것같아서 그냥 안먹고맙니다,버거킹-노량진점
4697,3,3,3,잘받았습니다 감사합니다,버거킹-노량진점
4698,4,5,3,점심시간이라 그런지 배달이 늦어져서 햄버거가 눅눅해졌네요. 그래서 맛에서 1점 깎았습니다. 감자튀김 라즈사이즈인데 스몰사이즈 종이에 담으려해서인지 종이봉투 안에 흩뿌려져 있어서 배달도 깎았습니다.,버거킹-노량진점
4699,2,5,5,"배달도 빠르고 모두 좋았는데, 왜 치킨에서 카레맛이 나는지 모르겠어요 흑흑",버거킹-노량진점
4700,3,2,5,음식은 원래 한국이 햄버거 가격만 비싸고 맛은 창룔이라 별로지만 배달은 빨랐고 그냥 굶주린 배 채우기에는 뭐 나쁘진 않았다~,버거킹-노량진점
4701,1,1,4,너무허접한버거 음료얼음다녹음,버거킹-노량진점
4702,3,3,2,잘먹었습니다 ㅎㅎ 배달이 밀려있는지 태어나서 먹어본 감자튀김 중에 제일 맛없었어요 ㅎㅎ... 콜라는 얼음다녹아서 no ice 체크한 줄 알앗어요,버거킹-노량진점
4703,3,5,5,뭔가.. 버거 상태가 별로였어요.,버거킹-노량진점
4704,3,5,5,"햄버거 하나가 소스, 양상추 너무 적게 들어가있음",버거킹-노량진점
4705,3,4,3,배달 받을때 맛 없어졌어요.,버거킹-노량진점
4706,2,2,2,지난번에 주문했을때는 빨대가 없었는데 바빠서 그러셨나보다 하고 넘어갔습니다. 그런데 이번엔 제가 돈내고 변경한 쉐이킹 포테이토 스윗어니언 가루가 없이 그냥 왔네요. 맨날 하나씩 빼시는건가요? 배달도 자고있는 사람있어서 전화달라고 했었는데 벨 눌러서 자고있던 사람도 깨고 엉망이네요. 배달이 빠르면 뭐하나요 돈내고 변경해도 빼먹는걸,버거킹-노량진점
4707,3,3,3,배송은 빨랐는데 콜라가 터졌어요. 감자튀김도 눅눅해요.. 배달조금만 신경써주세요,버거킹-노량진점
4708,3,3,4,붉은대게버거 진짜 별로인듯 너무 밍밍함,버거킹-노량진점
4709,1,1,1,카드 쓰기 싫어서 현금으로 주문한건데 현금으로 5만원권 드리니 카드 없냐고 하시는데 배달원이 잔돈 준비도 안하시면 어떡합니까,버거킹-노량진점
4710,2,5,5,콜라 탄산 진짜 아예 없었어요 배달 늦은것도 아닌데 디스펜서가 잘못된건지는 모르겠지만 버거는 맛났는데 콜라때매 너무 아쉬웠네요.,버거킹-쌍문SK점
4711,2,2,5,"배달은 매우 빨랐으나, 이벤트로 고른 메뉴가 별로 맛있진 않네요..",버거킹-쌍문SK점
4712,1,5,5,베이컨이 너무 두꺼워서 개인적으로는 맛이 별로네요.,버거킹-쌍문SK점
4713,2,3,2,통베이컨버거는 확실히 비추인 맛입니다 통베이컨만 할인인 이유가 있네요 배는 찼지만 맛은 정말 별로네요. 상어버거는 무난하게 괜찮았습니다,버거킹-쌍문SK점
4714,4,4,3,배달이 쬐금 늦지만 잘 먹었어요,버거킹-쌍문SK점
4715,3,5,5,롱티킨버거 먹다 뭔가 허전해서 봤더니 소스가 하나도 안발리져있었네요,버거킹-쌍문SK점
4716,3,3,5,상어버거 기대 하고 있다가 할인 떠서 먹어봤는데 별로네여,버거킹-쌍문SK점
4717,5,5,1,온기가 단 하나도 없이옴,버거킹-쌍문SK점
4718,3,5,3,"콩고기 패티가 은근 고기맛은 나지만, 역시나 일반 고기패티가 더 맛있네요. 배달이 늦게 와서 후렌치 후라이랑, 너겟이 완전 차갑다 못해, 딱딱하고 질겼어요~ 코앞 거리인데 실망입니다.",버거킹-쌍문SK점
4719,4,5,1,맛은있는데 배달 2시간20분걸렸어요 프로모션이라도 정해진시간 언저리에는 와야되는데 80분예정이 140분걸렸네요 고객센터도 늦은답변에 해결책도 없고.......늦으면늦는다 전화나 알림이라도 보냈으면 하네요 내점심시간이ㅜ,버거킹-쌍문SK점
4720,3,4,1,"12시 15분 주문해서 75분정도 소요될거라 하더니...지금 15분이나 더 지났네요. 점심 시간이라 조금 기다려야겠구나싶었지만, 이건 해도해도 너무하는군요. 아기가 하도 햄버거타령을 하기에 처음 주문했는데, 다시는 시키지 않으렵니다.",버거킹-쌍문SK점
4721,1,4,1,60분 내에 온다 해놓고 주문한 지 100분만에 왔어요. 따로 전화도 없고. 음식은 다 식어서 오고....,버거킹-쌍문SK점
4722,3,3,4,오늘은 다 식어서왔네요....,버거킹-쌍문SK점
4723,4,4,3,와퍼는 늘 맛있네요,버거킹-쌍문SK점
4724,1,4,1,오늘따라 맛이 너무없네요. 배달시간이 오래걸려서 처음엔 그런가하며 먹기 시작했는데 같이 드시던 부모님도 맛없어 안드신다고 하시고.. 햄버거가 금방 만든것 같지 않네요,버거킹-쌍문SK점
4725,5,5,2,"다 괜찮았는데,,, 세트 버거 3개 시켰는데 콜라가 2개 왔습니다ㅠㅠ😭 다음번엔 신경 좀 써주세요",버거킹-쌍문SK점
4726,5,3,5,"양은 조금 아쉬웠지만 맛은 좋았습니다, 개인적으로 쿠폰 코로나 시대인데 비대면에서도 쓸 수 있게 해주었으면 좋겠어요",버거킹-쌍문SK점
4727,3,3,5,배달은 너무 빨라서 좋았습니다! 근데 제가 두개다 고추장버섯소불고기버거로ㅠ시켰는데 둘다 일반으로 왔네요 ㅠㅠ,버거킹-쌍문SK점
4728,4,4,1,집에서 15분거리에 있는데 배달이 1시간이 넘게 걸리네요 맛은 있는데 배달이 넘 늦어요,버거킹-쌍문SK점
4729,3,3,2,오늘은 배달이 넘 늦었는지 버거는 차갑고 콜라는 얼음이 다 녹아서 왔네요 픽업하고 바로 온건지 아니면 다른곳에 들러서 온건지.... 픽업하고 바로 왔으면 버거도 안차가웠을거고 콜라에 얼음이 남아 있지 않았을까요,버거킹-쌍문SK점
4730,5,5,3,배달도 제시간에 빠르게 오고 맛도 있었습니다 근데 배달요청 사항에 분명히 문앞에 두고 문자 달라고 남겨두었는데 초인종 누르시고 문 두드리셔서 저희 고양이들이 놀랬습니다,버거킹-쌍문SK점
4731,2,2,1,배달 90분 걸림.. 햄버거 다식고 감튀 눅눅 젖어있내요,버거킹-쌍문SK점
4732,4,4,2,오늘은 비가와서 그런지 배달이 늦었네요 근데 햄버거랑 콜라가 비에 젖고 영수증이 다 찢어졌네요,버거킹-쌍문SK점
4733,3,4,4,먹기 너무 힘들고 고기패티만 4겹인데 야채와 소스는 절대적으로 부족했어요 다른 버거를 드시라고 권해드립니다.,버거킹-쌍문SK점
4734,1,2,5,하.. 왜그랬을까요 기네스 맛있게 먹고 오랜만에 콰트로 먹고싶어서 시켰는데 신맛이 너무강하길래 바뀌었나했지만 그래도 버거킹에서 상한걸 넣었을리가 없지 라며 막 먹었는데 결국 오늘 탈이났네요 설사에 위쓰림에 두통까지 콜라는 김이다빠지고 매번 시켜먹었는데 유독 실망이네요 오늘은 다신 시키지 않겠습니다 감사했습니다,버거킹-쌍문SK점
4735,5,3,5,오랜만에 시켰내요 사진은 없고요 맛있게 먹었내요,버거킹-쌍문SK점
4736,5,5,1,음식은 정말맛있는데 배달은 아쉽네요/ 주소를 본인이 잘못찾았는데 오히려 저한때 주소잘좀 적으세요라고 따지니.....,버거킹-쌍문SK점
4737,5,3,5,케쳡은 기본으로 두개는 주셔야지요,버거킹-쌍문SK점
4738,3,3,4,매운맛 불고기버거는 호불호가 있네요,버거킹-쌍문SK점
4739,3,2,1,남의 집앞에 배달하셨네요.,버거킹-쌍문SK점
4740,3,3,3,좀식어서온것 빼놓고는 나쁘지않아요,버거킹-쌍문SK점
4741,3,3,3,맛있어요~많이식긴했지만 담에또주문할께요,버거킹-쌍문SK점
4742,3,4,3,맛있습니다.....,버거킹-쌍문SK점
4743,5,5,3,캐쳡이 안왔오요...,버거킹-쌍문SK점
4744,4,4,3,맛있게 잘 먹었어요,버거킹-쌍문SK점
4745,2,3,5,쏘쏘 아는 맛 어디서든 비슷한 맛 다만 너켓은 타브랜드보다 별로 새우튀김은 맛있네요,버거킹-쌍문SK점
4746,3,4,5,리뷰작성하기 귀찮아 맛은 평타 그래도 버거 프렌차이저 중에서 1등,버거킹-쌍문SK점
4747,3,3,5,배달빠르니 좋아요 편하게 주문해서 먹었네요,버거킹-쌍문SK점
4748,1,1,1,기다린지 한시간넘음 ㅡㅡ 무슨 리뷰를 쓰라는거야 ㅡㅡ,버거킹-쌍문SK점
4749,3,3,1,다른집이랑 바꿔서 가져다주시고 다시왔을땐 햄버거 감튀 다식어있고...이런적처음이에요 배달미스라해도 이건 바로튀긴 감튀느낌은아니였어요,버거킹-쌍문SK점
4750,3,5,5,제조에 신경좀 썻으면 한쪽으로 다 밀려있슴,버거킹-쌍문SK점
4751,3,2,5,새우가 ㅠ 너무 작게 들어있네요 맛은 괜찮지만 .. 양이 참 아쉽네요 감튀도 너무 적게주고~,버거킹-쌍문SK점
4752,1,4,5,다식은 햄버거 대실망 노맛이요,버거킹-쌍문SK점
4753,1,1,1,음식이 와야 리뷰를 쓸텐데 햄버거 주문한지 1시간 5분이 지났는데 소식이 없네요,버거킹-쌍문SK점
4754,2,2,4,다 식어서옴 온기가 아예 없이 왔습니다 그리고 와퍼가 홀쭉해요 내용물을 겁나 아껴넣었습니다 세트 세개 시켰는데 버거는 모두 그렇습니다 기본적으로 패스트푸드면 어디서 시켜도 비슷할꺼라 생각했는데 양상추 몇개없고 소스도 다른 매장에서 먹는것 반도 안넣은것같습니다,버거킹-쌍문SK점
4755,5,1,4,케쳡좀 넉넉히 달라고햇는데 평소보다적게 달랑 1개왓네요 ㅋㅋ,버거킹-쌍문SK점
4756,1,1,1,오늘따라 배달이 엄청느리네요.. 1시간을 넘게 기다렸네요 다식어서오고 콜라는 넘쳐서 흘러있네요,버거킹-쌍문SK점
4757,1,4,5,저희는 꼬맹이 때문에..버거가 주메뉴가 아닌..감자튀김이 주메뉴로 보시고..갓튀긴 감자튀김을 꼭!! 부탁드린다고 ..강조해서 여러 문구를 적었는데..식은 감자 튀김이 도착해서..매번 실망합니다..ㅠ(간혹..갓튀긴게 오는 경우도 있음) 저또한..금방나온거랑..튀긴지 몇분 지난.. 정도는 구분 한답니다..눈속임은 말아주세요..!! 확인도 하지않는 메모는 모하러 적으라 합니까!!?..감자는 눅눅을 지나서..완전히 건조한 느낌인데..어른도 싫을정도인데..꼬맹이도 안먹어서 그냥..휴지통 들어갑니다..그냥 넘겻지만 이번은 적어요.,버거킹-쌍문SK점
4758,4,4,2,뭐때문인지 모르겠는데 예정시간에 비해 배달이 너무 늦어요 ㅠ,버거킹-쌍문SK점
4759,4,5,3,오배송건 재배송을 1시간 걸려 받았음. 본상품은 30분 내 받은것에 비해 상품 퀄리티도 떨어짐. 미스가 있으면 더 나은 서비스를 제공하는 데 힘써야 고객이 떠나지않지 대처가 별로임. 이번 한정메뉴 기네스할로윈와퍼는 맛있음.,버거킹-쌍문SK점
4760,5,5,3,오늘도 맛있게 잘먹었네요 기네스버거가 궁금해서 먹어봤는데 맛있어용 야채도 많이 넣어주셔서 좋아요,버거킹-쌍문SK점
4761,4,3,4,맛있어요 맛있어요,버거킹-쌍문SK점
4762,4,5,1,배달을 두번 시켰었는데 하나는 제대로 오고 하나는 5시간이 지나도 안와서 전화해보니 기사님이 잘못배달했다고 전달 받았습니다. 저는 첫번째 배달로 식사를 한 상태였고 아버지는 두번째 배달을 기다리시다 성을 내시면서 따로 라면을 끓여드셨습니다. 결국 환불했지만 쌍문 버거킹의 잘못은 아닌 것은 알고 있습니다. 하지만 기사님이 정확한 확인을 안한 후 배달을 하신 것에 화가나 배달 별점은 1점을 드립니다. 배달을 잘못받은 것을 알고도 알리지 않은 비양심적인 사람도 문제인 것 같습니다. 앞으로 배달에 조금만 더 신경써주시면 좋겠습니다.,버거킹-쌍문SK점
4763,5,3,2,탄산톡톡 청포도 시켯는데 반을 쏟아서 가져다주셧네요 그래도 맛있게 먹엇어요,버거킹-쌍문SK점
4764,3,5,5,불고기 소스도 안들어가고 양파추가도 안됐어요,버거킹-쌍문SK점
4765,3,3,1,배달엄청느림. 약90분소요. 햄버거 다 찌부되서도착. 배달원불친절함. 최악,버거킹-쌍문SK점
4766,5,5,3,맛있는데 약간 식어서 아쉽네요,버거킹-쌍문SK점
4767,2,2,2,요청한데로 야채와소스는 잘챙겨주셨는데 어니언링은 다식은거 맛없게오고 복숭아맛환타는...ㅡㅡ테이크아웃처리안해주셔서 배달하면서 다샜습니다.ㅡㅡ,버거킹-쌍문SK점
4768,4,5,3,그냥 일반와퍼랑 맛 다를거 없는 똑같은 맛이 빵만 검정색됨,버거킹-쌍문SK점
4769,5,5,3,다 좋은데 콜라가 새서 왔어요,버거킹-쌍문SK점
4770,4,4,1,"무려 1시간 30분만에 배달왔네요!ㅠ 배달하시는분이 첨이라서 헤매다가 늦으셨다는데..ㅠ 콜라얼음은 거의 다녹고, 포테이토는 차갑게 식었고, 여러번 시켜 먹었지만 이번엔 실망이네요!",버거킹-쌍문SK점
4771,3,3,3,오늘 처음 주문하는거라 모르겠어요. 종종 이용할게요,버거킹-쌍문SK점
